id,score,f_total_unique_words,f_total_unq_words_stop,f_wc_diff,f_wc_ratio,f_wc_diff_unique,f_wc_ratio_unique,f_wc_diff_unique_stop,f_wc_ratio_unique_stop,f_same_start_word,f_char_diff,f_char_ratio,f_char_diff_unique_stop
11309,4.2,16,10,13,1.4482758620689655,2,1.1428571428571428,1,1.1111111111111112,1,13,1.4482758620689655,1
11310,1.4,16,10,7,1.2692307692307692,0,1.0,0,1.0,1,7,1.2692307692307692,0
11311,0.0,24,16,32,1.6956521739130435,0,1.0,2,1.1666666666666667,0,32,1.6956521739130435,2
11312,5.0,15,10,3,0.9117647058823529,1,0.9333333333333333,1,0.9,1,3,0.9117647058823529,1
11313,5.0,17,11,5,1.2173913043478262,0,1.0,0,1.0,1,5,1.2173913043478262,0
11314,3.4,19,13,0,1.0,1,1.0666666666666667,0,1.0,1,0,1.0,0
11315,4.6,17,11,0,1.0,1,1.0625,1,1.1,1,0,1.0,1
11316,3.0,19,12,16,0.6190476190476191,3,0.8333333333333334,2,0.8181818181818182,0,16,0.6190476190476191,2
11317,0.5,25,17,10,1.263157894736842,1,0.95,1,1.0769230769230769,0,10,1.263157894736842,1
11318,0.25,16,10,5,0.7727272727272727,4,0.7333333333333333,4,0.6,1,5,0.7727272727272727,4
11319,2.2,23,16,8,0.8,0,1.0,1,0.9230769230769231,0,8,0.8,1
11320,0.8,17,10,2,0.9230769230769231,1,1.0769230769230769,1,1.1428571428571428,1,2,0.9230769230769231,1
11321,0.2,18,11,1,1.0303030303030303,4,0.7647058823529411,2,0.8,1,1,1.0303030303030303,2
11322,3.4,18,12,6,1.1363636363636365,1,1.0625,1,1.1,1,6,1.1363636363636365,1
11323,1.2,21,14,0,1.0,2,0.9047619047619048,1,0.9285714285714286,1,0,1.0,1
11324,0.4,21,14,10,0.7619047619047619,0,1.0,1,1.0909090909090908,1,10,0.7619047619047619,1
11325,2.8,22,15,9,0.82,1,1.0555555555555556,1,1.0833333333333333,0,9,0.82,1
11326,0.0,20,12,9,1.3333333333333333,3,1.2,3,1.375,1,9,1.3333333333333333,3
11327,5.0,18,11,4,0.8666666666666667,2,0.8823529411764706,2,0.8,0,4,0.8666666666666667,2
11328,3.0,20,12,28,0.6111111111111112,1,0.95,1,0.9166666666666666,1,28,0.6111111111111112,1
11329,1.8,18,10,2,0.9459459459459459,3,0.8333333333333334,2,0.8,1,2,0.9459459459459459,2
11330,1.5,18,12,7,1.35,2,1.1333333333333333,1,1.1,1,7,1.35,1
11331,3.667,15,9,2,1.0769230769230769,1,1.0769230769230769,2,1.2857142857142858,1,2,1.0769230769230769,2
11332,0.0,20,14,5,1.2,1,1.0625,0,1.0,1,5,1.2,0
11333,3.0,23,16,4,0.9,2,0.8947368421052632,3,0.7857142857142857,0,4,0.9,3
11334,2.33,22,14,9,0.775,3,0.8636363636363636,3,0.7857142857142857,1,9,0.775,3
11335,0.0,18,12,11,1.3793103448275863,1,1.0666666666666667,0,1.0,1,11,1.3793103448275863,0
11336,0.2,20,14,1,0.9615384615384616,0,1.0,0,1.0,1,1,0.9615384615384616,0
11337,0.0,19,12,7,1.2916666666666667,2,1.1333333333333333,2,1.2222222222222223,1,7,1.2916666666666667,2
11338,2.0,19,12,6,1.25,2,1.1333333333333333,1,1.1111111111111112,1,6,1.25,1
11339,0.6,19,12,14,1.4,0,1.0,1,0.9166666666666666,1,14,1.4,1
11340,3.4,19,12,9,0.8163265306122449,1,0.9411764705882353,1,0.9,0,9,0.8163265306122449,1
11341,2.5,20,14,1,1.027027027027027,0,1.0,0,1.0,1,1,1.027027027027027,0
11342,3.0,23,16,16,1.4324324324324325,3,1.1764705882352942,2,1.1818181818181819,0,16,1.4324324324324325,2
11343,0.75,21,14,1,0.9761904761904762,2,0.8947368421052632,4,0.7142857142857143,1,1,0.9761904761904762,4
11344,1.6,23,16,5,0.9193548387096774,0,1.0,0,1.0,0,5,0.9193548387096774,0
11345,0.4,21,13,7,0.8205128205128205,3,0.8421052631578947,1,0.9166666666666666,1,7,0.8205128205128205,1
11346,2.6,17,10,13,0.7291666666666666,0,1.0,1,1.1111111111111112,1,13,0.7291666666666666,1
11347,3.8,21,14,32,2.28,3,1.1764705882352942,2,1.1818181818181819,0,32,2.28,2
11348,1.0,23,16,11,1.2391304347826086,1,1.05,0,1.0,1,11,1.2391304347826086,0
11349,2.6,22,15,4,1.1290322580645162,0,1.0,1,0.9230769230769231,0,4,1.1290322580645162,1
11350,3.0,19,12,12,1.5217391304347827,1,1.0588235294117647,0,1.0,0,12,1.5217391304347827,0
11351,0.5,16,9,0,1.0,1,1.0666666666666667,0,1.0,1,0,1.0,0
11352,4.4,21,15,3,0.9444444444444444,1,0.95,1,0.9285714285714286,1,3,0.9444444444444444,1
11353,4.4,19,13,4,1.1333333333333333,1,1.0588235294117647,1,1.0909090909090908,1,4,1.1333333333333333,1
11354,4.0,23,15,2,0.9565217391304348,3,1.15,3,1.25,1,2,0.9565217391304348,3
11355,3.2,25,18,34,0.4426229508196721,7,0.6818181818181818,7,0.5625,0,34,0.4426229508196721,7
11356,4.8,18,12,1,1.0204081632653061,1,1.0588235294117647,1,1.0909090909090908,1,1,1.0204081632653061,1
11357,3.2,17,11,1,1.0333333333333334,1,1.0666666666666667,1,1.1,1,1,1.0333333333333334,1
11358,0.5,21,13,2,0.95,3,0.8421052631578947,1,0.9090909090909091,1,2,0.95,1
11359,4.8,18,12,8,0.7647058823529411,1,0.9375,0,1.0,0,8,0.7647058823529411,0
11360,0.6,21,15,12,0.7,0,1.0,2,1.1666666666666667,1,12,0.7,2
11361,1.5,16,11,0,1.0,0,1.0,0,1.0,1,0,1.0,0
11362,3.2,17,13,4,0.8823529411764706,1,0.9411764705882353,1,0.9230769230769231,1,4,0.8823529411764706,1
11363,0.8,21,13,2,1.0689655172413792,1,1.0588235294117647,1,0.9090909090909091,0,2,1.0689655172413792,1
11364,1.6,17,11,5,1.25,2,1.1428571428571428,2,1.2222222222222223,1,5,1.25,2
11365,4.0,22,15,15,0.7413793103448276,2,1.1111111111111112,1,1.0833333333333333,0,15,0.7413793103448276,1
11366,0.0,21,13,5,0.8214285714285714,1,0.9333333333333333,4,0.6363636363636364,0,5,0.8214285714285714,4
11367,0.308,18,11,2,0.9354838709677419,1,0.9375,1,0.9,1,2,0.9354838709677419,1
11368,4.4,22,15,6,0.8983050847457628,3,0.8636363636363636,2,0.8666666666666667,1,6,0.8983050847457628,2
11369,5.0,19,13,2,1.0526315789473684,0,1.0,0,1.0,1,2,1.0526315789473684,0
11370,4.75,15,9,5,1.263157894736842,1,1.0714285714285714,1,1.125,1,5,1.263157894736842,1
11371,4.8,23,16,2,0.9666666666666667,1,1.0454545454545454,1,1.0666666666666667,1,2,0.9666666666666667,1
11372,0.0,25,17,2,0.9555555555555556,0,1.0,0,1.0,0,2,0.9555555555555556,0
11373,4.6,18,12,4,1.1142857142857143,0,1.0,0,1.0,1,4,1.1142857142857143,0
11374,2.8,18,12,4,1.1176470588235294,0,1.0,1,0.9090909090909091,1,4,1.1176470588235294,1
11375,0.8,25,17,2,1.0444444444444445,4,1.2105263157894737,2,1.1538461538461537,1,2,1.0444444444444445,2
11376,3.8,19,12,3,0.896551724137931,1,1.0625,0,1.0,1,3,0.896551724137931,0
11377,5.0,17,11,0,1.0,0,1.0,0,1.0,1,0,1.0,0
11378,4.8,18,12,5,1.1470588235294117,0,1.0,1,1.0909090909090908,1,5,1.1470588235294117,1
11379,2.2,17,11,5,0.8275862068965517,2,0.8823529411764706,2,0.8181818181818182,1,5,0.8275862068965517,2
11380,5.0,16,10,9,1.3461538461538463,0,1.0,0,1.0,1,9,1.3461538461538463,0
11381,2.6,17,10,2,0.9428571428571428,1,0.9375,0,1.0,1,2,0.9428571428571428,0
11382,0.5,12,6,0,1.0,0,1.0,0,1.0,1,0,1.0,0
11383,0.0,22,14,20,0.6,1,0.95,1,0.9230769230769231,1,20,0.6,1
11384,3.8,20,13,3,1.1071428571428572,0,1.0,1,1.0909090909090908,1,3,1.1071428571428572,1
11385,0.6,19,12,8,0.7777777777777778,5,0.7368421052631579,4,0.6666666666666666,1,8,0.7777777777777778,4
11386,3.5,20,13,3,1.088235294117647,1,1.0555555555555556,2,1.1818181818181819,1,3,1.088235294117647,2
11387,3.0,20,14,3,0.9285714285714286,2,0.8888888888888888,3,0.7692307692307693,0,3,0.9285714285714286,3
11388,0.25,16,10,7,1.368421052631579,2,1.1538461538461537,3,1.4285714285714286,1,7,1.368421052631579,3
11389,0.5,18,11,3,0.8846153846153846,2,0.8666666666666667,1,0.8888888888888888,1,3,0.8846153846153846,1
11390,4.8,18,11,1,1.0384615384615385,2,1.1333333333333333,2,1.25,1,1,1.0384615384615385,2
11391,0.0,21,14,3,1.1153846153846154,3,1.2,3,1.3333333333333333,1,3,1.1153846153846154,3
11392,0.0,16,10,4,0.8260869565217391,1,0.9230769230769231,1,0.875,1,4,0.8260869565217391,1
11393,4.25,21,15,13,1.4482758620689655,4,1.2352941176470589,3,1.25,1,13,1.4482758620689655,3
11394,1.0,19,13,2,1.0666666666666667,1,1.0588235294117647,1,1.0909090909090908,1,2,1.0666666666666667,1
11395,1.6,22,15,11,1.25,2,1.1111111111111112,1,1.0833333333333333,1,11,1.25,1
11396,0.0,20,12,17,1.4722222222222223,3,1.2142857142857142,3,1.375,1,17,1.4722222222222223,3
11397,1.2,19,13,12,0.7,3,0.8235294117647058,3,0.7272727272727273,1,12,0.7,3
11398,0.0,21,14,1,1.0344827586206897,1,1.0625,0,1.0,0,1,1.0344827586206897,0
11399,1.8,16,10,10,0.7368421052631579,1,1.0666666666666667,1,1.1111111111111112,1,10,0.7368421052631579,1
11400,1.8,20,13,16,1.5517241379310345,4,1.2666666666666666,2,1.2,1,16,1.5517241379310345,2
11401,2.6,18,12,9,1.391304347826087,6,1.5454545454545454,2,1.2222222222222223,0,9,1.391304347826087,2
11402,2.0,16,9,8,1.3478260869565217,2,1.1428571428571428,1,1.125,1,8,1.3478260869565217,1
11403,0.25,18,12,2,0.9259259259259259,2,0.875,0,1.0,1,2,0.9259259259259259,0
11404,0.2,21,14,10,0.7297297297297297,0,1.0,2,1.2,1,10,0.7297297297297297,2
11405,3.0,19,12,4,0.8787878787878788,2,1.1428571428571428,1,1.1111111111111112,1,4,0.8787878787878788,1
11406,2.0,23,16,12,1.3870967741935485,9,1.6923076923076923,6,1.6666666666666667,0,12,1.3870967741935485,6
11407,5.0,16,10,7,0.8,0,1.0,0,1.0,1,7,0.8,0
11408,2.8,23,15,15,1.3125,3,1.1578947368421053,2,1.1666666666666667,1,15,1.3125,2
11409,3.2,23,15,1,1.0185185185185186,2,0.9047619047619048,1,0.9230769230769231,1,1,1.0185185185185186,1
11410,3.75,18,13,9,0.7804878048780488,3,0.8333333333333334,3,0.7692307692307693,1,9,0.7804878048780488,3
11411,0.0,20,13,2,1.0625,0,1.0,0,1.0,1,2,1.0625,0
11412,4.25,17,10,3,1.12,2,1.1333333333333333,2,1.25,1,3,1.12,2
11413,4.0,16,9,0,1.0,2,1.1538461538461537,3,1.5,1,0,1.0,3
11414,1.0,19,11,2,0.92,1,1.0666666666666667,2,1.25,1,2,0.92,2
11415,2.0,18,11,9,1.391304347826087,3,1.2307692307692308,2,1.2857142857142858,1,9,1.391304347826087,2
11416,4.0,21,14,13,0.7868852459016393,3,0.8571428571428571,3,0.7857142857142857,1,13,0.7868852459016393,3
11417,1.6,16,10,0,1.0,1,1.0714285714285714,1,1.125,0,0,1.0,1
11418,4.6,23,15,8,0.8333333333333334,2,0.9090909090909091,2,0.8571428571428571,0,8,0.8333333333333334,2
11419,0.2,22,14,10,0.8461538461538461,1,0.9523809523809523,0,1.0,1,10,0.8461538461538461,0
11420,3.75,19,12,3,1.1071428571428572,0,1.0,1,0.9090909090909091,1,3,1.1071428571428572,1
11421,3.4,20,13,15,0.6511627906976745,2,0.8947368421052632,0,1.0,1,15,0.6511627906976745,0
11422,3.8,19,14,16,1.4210526315789473,0,1.0,0,1.0,1,16,1.4210526315789473,0
11423,2.2,22,14,0,1.0,2,0.9090909090909091,2,0.8571428571428571,1,0,1.0,2
11424,2.2,26,18,54,0.6326530612244898,4,0.8333333333333334,2,0.875,0,54,0.6326530612244898,2
11425,4.2,19,13,7,0.8055555555555556,1,0.9444444444444444,1,0.9166666666666666,1,7,0.8055555555555556,1
11426,0.4,16,10,7,0.7083333333333334,2,0.8666666666666667,1,0.8888888888888888,1,7,0.7083333333333334,1
11427,1.2,20,12,1,1.0344827586206897,1,0.9375,0,1.0,1,1,1.0344827586206897,0
11428,0.0,18,11,1,1.0344827586206897,1,0.9375,0,1.0,0,1,1.0344827586206897,0
11429,3.4,19,13,3,1.09375,2,0.8823529411764706,2,0.8333333333333334,1,3,1.09375,2
11430,1.4,19,12,9,0.75,3,0.8333333333333334,1,0.9090909090909091,1,9,0.75,1
11431,3.4,18,12,12,1.3243243243243243,1,1.0625,1,1.1,0,12,1.3243243243243243,1
11432,4.2,20,14,7,1.1944444444444444,2,1.1176470588235294,2,1.1818181818181819,1,7,1.1944444444444444,2
11433,1.4,20,14,0,1.0,1,0.9444444444444444,1,1.0833333333333333,0,0,1.0,1
11434,2.769,18,12,1,0.9705882352941176,0,1.0,0,1.0,0,1,0.9705882352941176,0
11435,3.75,22,14,17,1.5666666666666667,3,1.1764705882352942,1,1.0909090909090908,1,17,1.5666666666666667,1
11436,0.0,23,15,8,1.2285714285714286,4,1.2666666666666666,2,1.2,0,8,1.2285714285714286,2
11437,3.5,18,11,3,0.9210526315789473,0,1.0,2,1.25,1,3,0.9210526315789473,2
11438,0.6,20,14,2,1.0476190476190477,1,1.0625,1,1.1,0,2,1.0476190476190477,1
11439,1.2,16,10,1,1.037037037037037,2,1.1538461538461537,1,1.125,1,1,1.037037037037037,1
11440,0.2,25,17,10,1.2040816326530612,7,1.411764705882353,6,1.5454545454545454,1,10,1.2040816326530612,6
11441,0.0,20,13,8,1.3333333333333333,4,1.3076923076923077,2,1.25,1,8,1.3333333333333333,2
11442,0.8,22,15,10,0.7297297297297297,4,0.8,5,0.6428571428571429,1,10,0.7297297297297297,5
11443,5.0,21,14,19,0.6041666666666666,2,0.8947368421052632,1,0.9230769230769231,0,19,0.6041666666666666,1
11444,2.4,15,9,4,1.1666666666666667,1,0.9333333333333333,1,0.8888888888888888,1,4,1.1666666666666667,1
11445,3.2,19,12,22,1.7586206896551724,5,1.3571428571428572,3,1.3333333333333333,1,22,1.7586206896551724,3
11446,2.8,20,13,25,1.8620689655172413,5,1.3333333333333333,3,1.3,1,25,1.8620689655172413,3
11447,3.8,19,13,2,1.0465116279069768,1,1.0625,0,1.0,1,2,1.0465116279069768,0
11448,5.0,16,10,1,1.0357142857142858,0,1.0,0,1.0,1,1,1.0357142857142858,0
11449,1.4,23,16,10,1.2173913043478262,1,1.0526315789473684,0,1.0,0,10,1.2173913043478262,0
11450,1.4,14,9,5,0.8214285714285714,0,1.0,1,1.125,1,5,0.8214285714285714,1
11451,0.5,20,13,4,1.1142857142857143,0,1.0,1,0.9166666666666666,1,4,1.1142857142857143,1
11452,0.0,18,11,1,1.032258064516129,3,0.8333333333333334,2,0.8181818181818182,1,1,1.032258064516129,2
11453,4.25,19,14,0,1.0,2,0.8823529411764706,1,0.9166666666666666,0,0,1.0,1
11454,4.8,18,12,3,1.0714285714285714,1,0.9411764705882353,0,1.0,1,3,1.0714285714285714,0
11455,4.2,20,13,8,0.7575757575757576,2,0.8888888888888888,2,0.8333333333333334,1,8,0.7575757575757576,2
11456,0.0,20,13,6,1.2222222222222223,2,1.125,2,1.2,1,6,1.2222222222222223,2
11457,3.333,20,12,8,1.25,2,1.1111111111111112,2,1.2,1,8,1.25,2
11458,1.4,22,14,7,0.851063829787234,5,0.7619047619047619,3,0.7692307692307693,1,7,0.851063829787234,3
11459,3.0,20,14,1,1.0263157894736843,2,1.125,2,1.2,1,1,1.0263157894736843,2
11460,0.8,22,14,11,1.2391304347826086,7,1.4666666666666666,5,1.5555555555555556,1,11,1.2391304347826086,5
11461,3.1,19,13,14,0.5757575757575758,5,0.7222222222222222,3,0.75,0,14,0.5757575757575758,3
11462,0.8,20,13,8,1.1290322580645162,0,1.0,1,1.0833333333333333,1,8,1.1290322580645162,1
11463,4.0,19,14,5,0.868421052631579,2,0.8888888888888888,2,0.8461538461538461,1,5,0.868421052631579,2
11464,0.0,17,11,5,0.782608695652174,0,1.0,2,1.2857142857142858,1,5,0.782608695652174,2
11465,1.2,19,13,0,1.0,2,0.875,1,0.9,1,0,1.0,1
11466,3.2,18,11,4,0.8666666666666667,3,1.2142857142857142,1,1.1111111111111112,1,4,0.8666666666666667,1
11467,3.0,25,17,1,0.9772727272727273,2,1.0952380952380953,4,1.3076923076923077,1,1,0.9772727272727273,4
11468,4.0,19,12,1,1.0303030303030303,1,0.9473684210526315,1,0.9166666666666666,1,1,1.0303030303030303,1
11469,1.8,23,15,33,0.5925925925925926,5,0.7727272727272727,5,0.6666666666666666,0,33,0.5925925925925926,5
11470,1.2,22,14,9,0.8163265306122449,1,1.0555555555555556,1,1.0909090909090908,1,9,0.8163265306122449,1
11471,4.6,19,14,3,1.1111111111111112,1,0.9411764705882353,2,0.8461538461538461,1,3,1.1111111111111112,2
11472,1.6,16,10,2,1.1176470588235294,1,1.0769230769230769,1,0.8888888888888888,1,2,1.1176470588235294,1
11473,0.6,22,15,12,0.7551020408163265,3,0.8571428571428571,3,0.7857142857142857,0,12,0.7551020408163265,3
11474,3.6,16,10,6,0.8235294117647058,2,0.875,1,0.9,1,6,0.8235294117647058,1
11475,3.6,19,12,7,1.2413793103448276,6,1.4615384615384615,3,1.3333333333333333,1,7,1.2413793103448276,3
11476,0.4,20,12,11,1.4074074074074074,2,1.1333333333333333,0,1.0,0,11,1.4074074074074074,0
11477,0.667,18,11,2,0.9230769230769231,1,0.9333333333333333,0,1.0,1,2,0.9230769230769231,0
11478,3.0,22,14,3,1.069767441860465,1,0.9473684210526315,3,0.7692307692307693,1,3,1.069767441860465,3
11479,2.2,23,15,9,1.152542372881356,1,0.9523809523809523,0,1.0,0,9,1.152542372881356,0
11480,3.25,21,13,21,1.8076923076923077,5,1.3125,3,1.3,1,21,1.8076923076923077,3
11481,0.0,22,14,1,1.0303030303030303,2,1.1176470588235294,0,1.0,0,1,1.0303030303030303,0
11482,0.0,24,17,11,0.8405797101449275,2,0.9130434782608695,2,0.875,1,11,0.8405797101449275,2
11483,1.2,16,10,1,1.0434782608695652,1,1.0769230769230769,0,1.0,1,1,1.0434782608695652,0
11484,0.6,17,11,0,1.0,0,1.0,0,1.0,1,0,1.0,0
11485,2.75,15,9,2,0.9285714285714286,0,1.0,1,0.875,1,2,0.9285714285714286,1
11486,4.6,22,15,6,1.1176470588235294,2,1.105263157894737,1,1.0769230769230769,1,6,1.1176470588235294,1
11487,0.8,23,16,4,0.9166666666666666,4,0.8095238095238095,2,0.8571428571428571,1,4,0.9166666666666666,2
11488,0.8,22,15,20,1.606060606060606,4,1.2352941176470589,3,1.2727272727272727,1,20,1.606060606060606,3
11489,4.0,19,13,8,0.8048780487804879,0,1.0,1,1.0909090909090908,1,8,0.8048780487804879,1
11490,4.2,19,12,9,0.71875,2,0.8947368421052632,1,0.9166666666666666,1,9,0.71875,1
11491,3.333,17,10,20,1.7142857142857142,0,1.0,1,0.9,1,20,1.7142857142857142,1
11492,0.0,20,13,1,1.0333333333333334,1,0.9411764705882353,2,0.8333333333333334,1,1,1.0333333333333334,2
11493,0.0,21,14,14,0.6956521739130435,5,0.75,4,0.6923076923076923,1,14,0.6956521739130435,4
11494,4.25,17,11,8,1.2857142857142858,1,1.0625,1,1.1,1,8,1.2857142857142858,1
11495,0.0,18,11,1,0.967741935483871,1,0.9375,0,1.0,1,1,0.967741935483871,0
11496,0.0,22,15,4,0.8666666666666667,3,0.8235294117647058,4,0.6666666666666666,1,4,0.8666666666666667,4
11497,1.2,20,13,9,0.7692307692307693,4,0.8,3,0.7692307692307693,1,9,0.7692307692307693,3
11498,3.8,23,16,4,1.0769230769230769,3,1.1764705882352942,3,1.2727272727272727,1,4,1.0769230769230769,3
11499,3.6,17,12,6,1.2222222222222223,1,1.0666666666666667,1,1.1,0,6,1.2222222222222223,1
11500,4.2,22,15,1,0.975,2,0.9047619047619048,1,0.9285714285714286,0,1,0.975,1
